phrase_number	task_number	task_name	description_id	phrase_kind	nth_phrase_in_paragraph	phrase	tag_procedure	tag_metaphor	tag_clarification	tag_example	tag_array	tag_validation	tag_loop	tag_start_stop	tag_conditional	tag_logic	tag_framing	tag_spatial_relation	tag_physical_interaction	tag_contact_transform	tag_affine_transform	tag_visual_graphical_transform	tag_object_detection
1916	325	d10ecb37.json	caf9e854-f200-4d42-abbc-32523d53b37e	output	1	take the pattern on the top left and put it in the 2x2 grid.																	
1917	328	d23f8c26.json	2226ecdf-e76e-4510-9cd1-2cf97fde21ca	input	1	a square grid of colored squares.	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
1918	328	d23f8c26.json	2226ecdf-e76e-4510-9cd1-2cf97fde21ca	grid_size	1	is the same as the input.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1919	328	d23f8c26.json	2226ecdf-e76e-4510-9cd1-2cf97fde21ca	output	1	keep the vertical middle line of squares the same, and color the rest of the squares black.	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1
1920	328	d23f8c26.json	6d49c53c-36a1-4242-86dc-3e2fa9badbd9	input	1	a random collection of colored squares.	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
1921	328	d23f8c26.json	6d49c53c-36a1-4242-86dc-3e2fa9badbd9	grid_size	1	is the same as the input.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1922	328	d23f8c26.json	6d49c53c-36a1-4242-86dc-3e2fa9badbd9	output	1	turn everything black, but keep the middle vertical line of colored squares.	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
1923	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	input	1	a black grid with gray shapes that are varied in their size and form.																	
1924	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	grid_size	1	remains the same as the input grid.																	
1925	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	output	1	copy the input grid.																	
1926	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	output	2	Then count how many gray squares make up each of the individual shapes.																	
1927	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	output	3	If the shape uses (6) gray squares, change those gray squares to red.																	
1928	329	d2abd087.json	1351467c-6b2e-4028-8cc3-aaf1d1fd828c	output	4	If the shape has any other number of gray squares, change the gray squares to blue.																	
1929	329	d2abd087.json	6aa2d6c7-e641-4988-ab32-f59a98c62233	input	1	same grid																	
1930	329	d2abd087.json	6aa2d6c7-e641-4988-ab32-f59a98c62233	grid_size	1	same size																	
1931	329	d2abd087.json	6aa2d6c7-e641-4988-ab32-f59a98c62233	output	1	item with 6 red and the other blue.																	
1932	330	d364b489.json	3fefdf9e-ef76-4bb0-834b-0cac9337f1e5	input	1	several blue squares placed at different parts																	
1933	330	d364b489.json	3fefdf9e-ef76-4bb0-834b-0cac9337f1e5	grid_size	1	should be the same size as the input grid																	
1934	330	d364b489.json	3fefdf9e-ef76-4bb0-834b-0cac9337f1e5	output	1	place a orange square to the space left of any blue square, a red square in the space above any blue square, a purple square to the space on the right of any blue square and a light blue square to the space below any blue square.																	
1935	330	d364b489.json	ea26a2dc-6988-4b84-ad96-f8c138b196b2	input	1	filled blue squares																	
1936	330	d364b489.json	ea26a2dc-6988-4b84-ad96-f8c138b196b2	grid_size	1	do not change																	
1937	330	d364b489.json	ea26a2dc-6988-4b84-ad96-f8c138b196b2	output	1	put purple squares on the right side, red squares on the top, orange squares on the left, light blue squares on the bottom.																	
1938	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	input	1	a 2x2 green square and a number of other smaller colored squares.																	
1939	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	grid_size	1	is the same as the input grid.																	
1940	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	output	1	copy the input grid.																	
1941	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	output	2	Then, connect the 2x2 green square to any and all other colored squares which you can reach with a straight line.																	
1942	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	output	3	Use the color of the square to which you are connecting the 2x2 green square.																	
1943	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	output	4	Fill in all of the black squares between that square and the 2x2 green square.																	
1944	332	d43fd935.json	ac5405ae-389e-4050-8a86-37c7db1d55ae	output	5	Leave the rest of the grid - including any colored square you can't reach with a straight line - as they are.																	
1945	333	d4469b4b.json	0a1b4991-f5de-4233-a5c4-537965131c9c	input	1	a grid with blue, green, or red squares																	
1946	333	d4469b4b.json	0a1b4991-f5de-4233-a5c4-537965131c9c	grid_size	1	is 3x3.																	
1947	333	d4469b4b.json	0a1b4991-f5de-4233-a5c4-537965131c9c	output	1	make a gray grid with four black corner squares if the input is blue squares.																	
1948	333	d4469b4b.json	0a1b4991-f5de-4233-a5c4-537965131c9c	output	2	If the input is red squares, make a make a gray grid with the bottom right and bottom left black and the middle left and middle right black.																	
1949	333	d4469b4b.json	0a1b4991-f5de-4233-a5c4-537965131c9c	output	3	If the input is green squares, make a gray grid with a 2x2 black square in the top left.																	
1950	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	input	1	colored squares on a black background.																	
1951	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	grid_size	1	is 3x3.																	
1952	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	output	1	make a 3x3 grid.																	
1953	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	output	2	If the input grid has blue shapes, the output should be light grey with black in the four corners (making a grey plus sign).																	
1954	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	output	3	If the input grid has red shapes, the output should be light grey with black on the lower left, middle left, middle right and lower right (making a grey T shape).																	
1955	333	d4469b4b.json	6b0f67a3-06e9-4c8e-85ba-6e8417702bbb	output	4	If the input grid has green shapes, the output should be light grey with black in the upper left, middle left, upper center and middle center (making a 2x2 black square in the upper left).																	
1956	333	d4469b4b.json	f30d3241-6b17-4567-aa38-c1dbdaa6e25f	input	1	a grid with blue,green,or red squares																	
1957	333	d4469b4b.json	f30d3241-6b17-4567-aa38-c1dbdaa6e25f	grid_size	1	is 3x3																	
1958	333	d4469b4b.json	f30d3241-6b17-4567-aa38-c1dbdaa6e25f	output	1	make a gray grid with four black corner squares if the input is blue squares.																	
1959	333	d4469b4b.json	f30d3241-6b17-4567-aa38-c1dbdaa6e25f	output	2	if the input is red squares,make a make a gray grid with the bottom right and bottom left black and the middle left and middle right black.																	
1960	333	d4469b4b.json	f30d3241-6b17-4567-aa38-c1dbdaa6e25f	output	3	if the input is green squares,make a gray with a 2x2 black square in the top left																	
1961	334	d4a91cb9.json	ed6a6df0-b487-4409-a458-c29bb6bd2a09	input	1	the blue grid only.																	
1962	334	d4a91cb9.json	ed6a6df0-b487-4409-a458-c29bb6bd2a09	grid_size	1	same as the input grid.																	
1963	334	d4a91cb9.json	ed6a6df0-b487-4409-a458-c29bb6bd2a09	grid_size	2	copy the input grid.																	
1964	334	d4a91cb9.json	ed6a6df0-b487-4409-a458-c29bb6bd2a09	output	1	draw a down line with yellow to which the red grid's row meet.																	
1965	334	d4a91cb9.json	ed6a6df0-b487-4409-a458-c29bb6bd2a09	output	2	and continue the yellow grid to the side of the red grid.																	
1966	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	input	1	a gray square (outside only) with one square of it still black.																	
1967	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	grid_size	1	is same																	
1968	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	output	1	Fill in the square with light blue.																	
1969	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	output	2	Make the single black square that should be gray in the input light blue as well.																	
1970	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	output	3	Then you want to continue with light blue to make a line going to the edge of the grid.																	
1971	335	d4f3cd78.json	100adcc0-0526-4f2d-863b-510d9a4c9c89	output	4	So it is like a line is going out of the square to the edge like a stop sign (but in any direction).																	
1972	336	d511f180.json	4613511d-a179-499b-889e-b2ebe7819c8b	input	1	any and all colors																	
1973	336	d511f180.json	4613511d-a179-499b-889e-b2ebe7819c8b	grid_size	1	keep same																	
1974	336	d511f180.json	4613511d-a179-499b-889e-b2ebe7819c8b	output	1	change all gray squares to light blue and all light blue squares to gray.																	
1975	336	d511f180.json	4613511d-a179-499b-889e-b2ebe7819c8b	output	2	Everything else keep the same as input.																	
1976	336	d511f180.json	95d8ceb3-4cb4-442f-8c12-d0c21956b473	input	1	any and all colors																	
1977	336	d511f180.json	95d8ceb3-4cb4-442f-8c12-d0c21956b473	grid_size	1	same as input grid																	
1978	336	d511f180.json	95d8ceb3-4cb4-442f-8c12-d0c21956b473	output	1	change all the gray squares to light blue and all the light blue squares to gray.																	
1979	336	d511f180.json	95d8ceb3-4cb4-442f-8c12-d0c21956b473	output	2	Everything else keep same as input.																	
1980	337	d5d6de2d.json	b129feb8-eb77-4a71-85e0-a36b6ff14662	input	1	a number of boxes with holes in them	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
1981	337	d5d6de2d.json	b129feb8-eb77-4a71-85e0-a36b6ff14662	grid_size	1	is the same as the input	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1982	337	d5d6de2d.json	b129feb8-eb77-4a71-85e0-a36b6ff14662	output	1	fill in the holes of the boxes with green, then black out the outlines of the boxes.	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1
1983	338	d631b094.json	34c7b94d-5111-4bb5-8fce-d9338b9e83cb	input	1	one color of blocks on a black background																	
1984	338	d631b094.json	34c7b94d-5111-4bb5-8fce-d9338b9e83cb	grid_size	1	is one block tall and the same amount of blocks wide as the number of colored blocks in the input grid																	
1985	338	d631b094.json	34c7b94d-5111-4bb5-8fce-d9338b9e83cb	output	1	color the whole output grid the color of the colored input grid blocks so there is a horizontal line of colored blocks.																	
1986	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	input	1	a grid with different colors on the border of it in and then multicolored boxes within																	
1987	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	grid_size	1	is the same as the input																	
1988	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	output	1	copy grid.																	
1989	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	output	2	If any of the boxes on the inside match any of the outline colors move them so they are adjoined to it, without changing the row/column it's in.																	
1990	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	output	3	Do this with every color.																	
1991	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	output	4	If a box on the inside doesn't match with an outside color then just remove it.																	
1992	339	d687bc17.json	e98bedd7-2144-4517-aebc-c3cf58263434	output	5	At the end the middle area should be black and the blocks are adjoined to their respective colors.																	
1993	341	d89b689b.json	54cd1cf6-98a5-4f68-8c6c-f1930e0c95c4	input	1	the color of center 2x2 grid is same																	
1994	341	d89b689b.json	54cd1cf6-98a5-4f68-8c6c-f1930e0c95c4	grid_size	1	is same as input grid size																	
1995	341	d89b689b.json	54cd1cf6-98a5-4f68-8c6c-f1930e0c95c4	output	1	replace 2x2 same grid color with all other four different colors that in input grid.																	
1996	341	d89b689b.json	54cd1cf6-98a5-4f68-8c6c-f1930e0c95c4	output	2	each 2x2 grid color are different in output grid 2x2.																	
1997	343	d90796e8.json	1031d410-0b07-4f15-bee9-a50f6870b71d	input	1	a small grid with green and red pixels touching.																	
1998	343	d90796e8.json	1031d410-0b07-4f15-bee9-a50f6870b71d	grid_size	1	same as the input.																	
1999	343	d90796e8.json	1031d410-0b07-4f15-bee9-a50f6870b71d	output	1	if the red and green pixels are touching (not including diagonal touching) remove the red pixel (change it the same color as the background) and make the green pixel that it was touching light blue.																	
2000	343	d90796e8.json	1031d410-0b07-4f15-bee9-a50f6870b71d	output	2	Leave gray pixels and single green and red pixels alone.																	
2001	343	d90796e8.json	bc117a6c-ebbf-4607-938f-e5bd74b9a944	input	1	a grid with gray, light blue, green and red pixels																	
2002	343	d90796e8.json	bc117a6c-ebbf-4607-938f-e5bd74b9a944	grid_size	1	same size as input																	
2003	343	d90796e8.json	bc117a6c-ebbf-4607-938f-e5bd74b9a944	output	1	copy the exact entire image.																	
2004	343	d90796e8.json	bc117a6c-ebbf-4607-938f-e5bd74b9a944	output	2	Where ever a green and red pixel touch on their sides (not diagonal/corners), replace the green pixel with light blue, and replace the red pixel with black (remove it).																	
2005	344	d9f24cd1.json	541d2498-493a-4887-aa6b-1a91c2ef56e7	input	1	two grey pixels and three red pixels																	
2006	344	d9f24cd1.json	541d2498-493a-4887-aa6b-1a91c2ef56e7	grid_size	1	is the same as the input size																	
2007	344	d9f24cd1.json	541d2498-493a-4887-aa6b-1a91c2ef56e7	output	1	extend each red dot straight up so it forms a vertical line.																	
2008	344	d9f24cd1.json	541d2498-493a-4887-aa6b-1a91c2ef56e7	output	2	The red pixel must change direction as it reaches the grey pixel to the right and continue straight up.																	
2009	344	d9f24cd1.json	ab972557-fb76-4d70-9469-18067fa6a7ea	input	1	several red dots and several gray dots																	
2010	344	d9f24cd1.json	ab972557-fb76-4d70-9469-18067fa6a7ea	grid_size	1	is the same as the original																	
2011	344	d9f24cd1.json	ab972557-fb76-4d70-9469-18067fa6a7ea	output	1	extend each red dot straight up so it forms a line to the top of the grid.																	
2012	344	d9f24cd1.json	ab972557-fb76-4d70-9469-18067fa6a7ea	output	2	If the red line would go through a gray square, the line must go to the right of it and then continue going straight up, making it a bent line.																	
2013	345	d9fac9be.json	21250656-ba70-4639-bd75-b1619f5e8c2d	input	1	green and light blue blocks, with one green square with a light blue in the center of it.	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
2014	345	d9fac9be.json	21250656-ba70-4639-bd75-b1619f5e8c2d	grid_size	1	the size of one single block	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
2015	345	d9fac9be.json	21250656-ba70-4639-bd75-b1619f5e8c2d	output	1	zoom into the light blue center block.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
2016	345	d9fac9be.json	693b8cae-435a-42eb-acb5-5b9d176e9e4f	input	1	various colored structures scattered around the grid with one structure a square with a different colored center block.	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
2017	345	d9fac9be.json	693b8cae-435a-42eb-acb5-5b9d176e9e4f	grid_size	1	is the size of one block from the input grid.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
2018	345	d9fac9be.json	693b8cae-435a-42eb-acb5-5b9d176e9e4f	output	1	zoom into the different colored center block from the input grid and make it the only colored block.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
2019	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	input	1	a 6x3 grid with a yellow pattern on the left and a green pattern on the right.	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
2020	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	grid_size	1	is 3x3.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2021	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	output	1	copy and paste the left-side of the input (the yellow side) onto the output grid.	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1
2022	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	output	2	Then, draw the green pattern on the output grid on top of the yellow (do not copy and paste because the black will overwrite the yellow).	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1
2023	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	output	3	Your output grid should now have green and yellow on a black background.	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
2024	346	dae9d2b5.json	38cbabe6-366a-4296-937d-0cebb04894b5	output	4	Then, recolor each green and yellow square pink, so your output is only pink and black.	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1
